"id","value","timestamp"
"1306","531","2024-12-01 20:31:30"
"1307","506","2024-12-01 20:31:30"
"1308","473","2024-12-01 20:31:31"
"1309","467","2024-12-01 20:31:31"
"1310","601","2024-12-01 20:31:31"
"1311","460","2024-12-01 20:31:31"
"1312","539","2024-12-01 20:31:32"
"1313","540","2024-12-01 20:31:32"
"1314","530","2024-12-01 20:31:32"
"1315","519","2024-12-01 20:31:33"
"1316","492","2024-12-01 20:31:33"
"1317","476","2024-12-01 20:31:33"
"1318","505","2024-12-01 20:31:34"
"1319","543","2024-12-01 20:31:34"
"1320","490","2024-12-01 20:31:34"
"1321","488","2024-12-01 20:31:35"
"1322","489","2024-12-01 20:31:35"
"1323","529","2024-12-01 20:31:35"
"1324","473","2024-12-01 20:31:35"
"1325","494","2024-12-01 20:31:36"
"1326","532","2024-12-01 20:31:36"
"1327","520","2024-12-01 20:31:36"
"1328","505","2024-12-01 20:31:37"
"1329","511","2024-12-01 20:31:37"
"1330","494","2024-12-01 20:31:37"
"1331","542","2024-12-01 20:31:37"
"1332","527","2024-12-01 20:31:38"
"1333","480","2024-12-01 20:31:38"
"1334","488","2024-12-01 20:31:38"
"1335","522","2024-12-01 20:31:39"
"1336","487","2024-12-01 20:31:39"
"1337","561","2024-12-01 20:31:39"
"1338","468","2024-12-01 20:31:40"
"1339","516","2024-12-01 20:31:40"
"1340","499","2024-12-01 20:31:40"
"1341","516","2024-12-01 20:31:41"
"1342","523","2024-12-01 20:31:41"
"1343","551","2024-12-01 20:31:41"
"1344","527","2024-12-01 20:31:42"
"1345","464","2024-12-01 20:31:42"
"1346","476","2024-12-01 20:31:42"
"1347","521","2024-12-01 20:31:42"
"1348","562","2024-12-01 20:31:43"
"1349","481","2024-12-01 20:31:43"
"1350","492","2024-12-01 20:31:43"
"1351","550","2024-12-01 20:31:44"
"1352","514","2024-12-01 20:31:44"
"1353","460","2024-12-01 20:31:44"
"1354","495","2024-12-01 20:31:45"
"1355","486","2024-12-01 20:31:45"
"1356","702","2024-12-01 20:31:45"
"1357","492","2024-12-01 20:31:45"
"1358","513","2024-12-01 20:31:46"
"1359","483","2024-12-01 20:31:46"
"1360","526","2024-12-01 20:31:46"
"1361","517","2024-12-01 20:31:47"
"1362","510","2024-12-01 20:31:47"
"1363","531","2024-12-01 20:31:47"
"1364","877","2024-12-01 20:31:48"
"1365","488","2024-12-01 20:31:48"
"1366","533","2024-12-01 20:31:48"
"1367","500","2024-12-01 20:31:49"
"1368","522","2024-12-01 20:31:49"
"1369","521","2024-12-01 20:31:49"
"1370","519","2024-12-01 20:31:49"
"1371","512","2024-12-01 20:31:50"
"1372","510","2024-12-01 20:31:50"
"1373","568","2024-12-01 20:31:50"
"1374","485","2024-12-01 20:31:51"
"1375","517","2024-12-01 20:31:51"
"1376","492","2024-12-01 20:31:51"
"1377","498","2024-12-01 20:31:51"
"1378","520","2024-12-01 20:31:52"
"1379","467","2024-12-01 20:31:52"
"1380","484","2024-12-01 20:31:52"
"1381","555","2024-12-01 20:31:53"
"1382","472","2024-12-01 20:31:53"
"1383","476","2024-12-01 20:31:53"
"1384","466","2024-12-01 20:31:53"
"1385","466","2024-12-01 20:31:54"
"1386","472","2024-12-01 20:31:54"
"1387","472","2024-12-01 20:31:54"
"1388","489","2024-12-01 20:31:55"
"1389","541","2024-12-01 20:31:55"
"1390","516","2024-12-01 20:31:55"
"1391","498","2024-12-01 20:31:56"
"1392","510","2024-12-01 20:31:56"
"1393","530","2024-12-01 20:31:56"
"1394","495","2024-12-01 20:31:56"
"1395","518","2024-12-01 20:31:57"
"1396","543","2024-12-01 20:31:57"
"1397","469","2024-12-01 20:31:57"
"1398","626","2024-12-01 20:31:57"
"1399","512","2024-12-01 20:31:58"
"1400","504","2024-12-01 20:31:58"
"1401","479","2024-12-01 20:31:58"
"1402","496","2024-12-01 20:31:59"
"1403","517","2024-12-01 20:31:59"
"1404","541","2024-12-01 20:31:59"
"1405","492","2024-12-01 20:32:00"
"1406","540","2024-12-01 20:32:00"
"1407","490","2024-12-01 20:32:00"
"1408","505","2024-12-01 20:32:00"
"1409","487","2024-12-01 20:32:01"
"1410","485","2024-12-01 20:32:01"
"1411","501","2024-12-01 20:32:01"
"1412","467","2024-12-01 20:32:02"
"1413","477","2024-12-01 20:32:02"
"1414","519","2024-12-01 20:32:02"
"1415","486","2024-12-01 20:32:02"
"1416","499","2024-12-01 20:32:03"
"1417","515","2024-12-01 20:32:03"
"1418","526","2024-12-01 20:32:03"
"1419","489","2024-12-01 20:32:04"
"1420","488","2024-12-01 20:32:04"
"1421","499","2024-12-01 20:32:04"
"1422","506","2024-12-01 20:32:04"
"1423","599","2024-12-01 20:32:05"
"1424","484","2024-12-01 20:32:05"
"1425","522","2024-12-01 20:32:05"
"1426","534","2024-12-01 20:32:06"
"1427","501","2024-12-01 20:32:06"
"1428","508","2024-12-01 20:32:06"
"1429","523","2024-12-01 20:32:07"
"1430","494","2024-12-01 20:32:07"
"1431","545","2024-12-01 20:32:07"
"1432","487","2024-12-01 20:32:08"
"1433","507","2024-12-01 20:32:08"
"1434","480","2024-12-01 20:32:08"
"1435","502","2024-12-01 20:32:08"
"1436","525","2024-12-01 20:32:09"
"1437","488","2024-12-01 20:32:09"
"1438","526","2024-12-01 20:32:09"
"1439","502","2024-12-01 20:32:10"
"1440","516","2024-12-01 20:32:10"
"1441","539","2024-12-01 20:32:10"
"1442","530","2024-12-01 20:32:11"
"1443","505","2024-12-01 20:32:11"
"1444","473","2024-12-01 20:32:11"
"1445","542","2024-12-01 20:32:11"
"1446","496","2024-12-01 20:32:12"
"1447","474","2024-12-01 20:32:12"
"1448","519","2024-12-01 20:32:13"
"1449","747","2024-12-01 20:32:13"
"1450","581","2024-12-01 20:32:13"
"1451","354","2024-12-01 20:32:13"
"1452","523","2024-12-01 20:32:14"
"1453","505","2024-12-01 20:32:14"
"1454","482","2024-12-01 20:32:14"
"1455","483","2024-12-01 20:32:15"
"1456","526","2024-12-01 20:32:15"
"1457","582","2024-12-01 20:32:15"
"1458","482","2024-12-01 20:32:16"
"1459","489","2024-12-01 20:32:16"
"1460","543","2024-12-01 20:32:16"
"1461","455","2024-12-01 20:32:16"
"1462","462","2024-12-01 20:32:17"
"1463","510","2024-12-01 20:32:17"
"1464","561","2024-12-01 20:32:17"
"1465","595","2024-12-01 20:32:18"
"1466","566","2024-12-01 20:32:18"
"1467","443","2024-12-01 20:32:18"
"1468","536","2024-12-01 20:32:18"
"1469","529","2024-12-01 20:32:19"
"1470","494","2024-12-01 20:32:19"
"1471","483","2024-12-01 20:32:19"
"1472","479","2024-12-01 20:32:19"
"1473","634","2024-12-01 20:32:20"
"1474","545","2024-12-01 20:32:20"
"1475","531","2024-12-01 20:32:20"
"1476","495","2024-12-01 20:32:21"
"1477","506","2024-12-01 20:32:21"
"1478","491","2024-12-01 20:32:21"
"1479","520","2024-12-01 20:32:21"
"1480","488","2024-12-01 20:32:22"
"1481","601","2024-12-01 20:32:22"
"1482","546","2024-12-01 20:32:22"
"1483","530","2024-12-01 20:32:23"
"1484","506","2024-12-01 20:32:23"
"1485","557","2024-12-01 20:32:23"
"1486","486","2024-12-01 20:32:24"
"1487","525","2024-12-01 20:32:24"
"1488","539","2024-12-01 20:32:24"
"1489","535","2024-12-01 20:32:24"
"1490","481","2024-12-01 20:32:25"
"1491","450","2024-12-01 20:32:25"
"1492","464","2024-12-01 20:32:25"
"1493","493","2024-12-01 20:32:26"
"1494","527","2024-12-01 20:32:26"
"1495","509","2024-12-01 20:32:26"
"1496","535","2024-12-01 20:32:27"
"1497","526","2024-12-01 20:32:27"
"1498","514","2024-12-01 20:32:27"
"1499","527","2024-12-01 20:32:27"
"1500","496","2024-12-01 20:32:28"
"1501","472","2024-12-01 20:32:28"
"1502","525","2024-12-01 20:32:28"
"1503","483","2024-12-01 20:32:29"
"1504","465","2024-12-01 20:32:29"
"1505","432","2024-12-01 20:32:29"
"1506","476","2024-12-01 20:32:29"
"1507","521","2024-12-01 20:32:30"
"1508","471","2024-12-01 20:32:30"
"1509","505","2024-12-01 20:32:30"
"1510","672","2024-12-01 20:32:31"
"1511","510","2024-12-01 20:32:31"
"1512","519","2024-12-01 20:32:31"
"1513","570","2024-12-01 20:32:32"
"1514","493","2024-12-01 20:32:32"
"1515","847","2024-12-01 20:32:32"
"1516","458","2024-12-01 20:32:33"
"1517","522","2024-12-01 20:32:33"
"1518","471","2024-12-01 20:32:33"
"1519","473","2024-12-01 20:32:33"
"1520","518","2024-12-01 20:32:34"
"1521","540","2024-12-01 20:32:34"
"1522","490","2024-12-01 20:32:34"
"1523","545","2024-12-01 20:32:35"
"1524","473","2024-12-01 20:32:35"
"1525","491","2024-12-01 20:32:35"
"1526","472","2024-12-01 20:32:35"
"1527","511","2024-12-01 20:32:36"
"1528","515","2024-12-01 20:32:36"
"1529","480","2024-12-01 20:32:36"
"1530","509","2024-12-01 20:32:37"
"1531","495","2024-12-01 20:32:37"
"1532","495","2024-12-01 20:32:37"
"1533","495","2024-12-01 20:32:37"
"1534","504","2024-12-01 20:32:38"
"1535","474","2024-12-01 20:32:38"
"1536","479","2024-12-01 20:32:38"
"1537","491","2024-12-01 20:32:39"
"1538","478","2024-12-01 20:32:39"
"1539","456","2024-12-01 20:32:39"
"1540","500","2024-12-01 20:32:40"
"1541","540","2024-12-01 20:32:40"
"1542","493","2024-12-01 20:32:40"
"1543","512","2024-12-01 20:32:40"
"1544","495","2024-12-01 20:32:41"
"1545","500","2024-12-01 20:32:41"
"1546","509","2024-12-01 20:32:41"
"1547","499","2024-12-01 20:32:42"
"1548","484","2024-12-01 20:32:42"
"1549","457","2024-12-01 20:32:42"
"1550","486","2024-12-01 20:32:43"
"1551","531","2024-12-01 20:32:43"
"1552","466","2024-12-01 20:32:43"
"1553","506","2024-12-01 20:32:43"
"1554","514","2024-12-01 20:32:44"
"1555","533","2024-12-01 20:32:44"
"1556","550","2024-12-01 20:32:44"
"1557","512","2024-12-01 20:32:45"
"1558","523","2024-12-01 20:32:45"
"1559","489","2024-12-01 20:32:45"
"1560","508","2024-12-01 20:32:45"
"1561","517","2024-12-01 20:32:46"
"1562","535","2024-12-01 20:32:46"
"1563","510","2024-12-01 20:32:47"
"1564","493","2024-12-01 20:32:47"
"1565","494","2024-12-01 20:32:47"
"1566","512","2024-12-01 20:32:47"
"1567","456","2024-12-01 20:32:48"
"1568","506","2024-12-01 20:32:48"
"1569","507","2024-12-01 20:32:48"
"1570","574","2024-12-01 20:32:48"
"1571","467","2024-12-01 20:32:49"
"1572","526","2024-12-01 20:32:49"
"1573","821","2024-12-01 20:32:49"
"1574","498","2024-12-01 20:32:49"
"1575","521","2024-12-01 20:32:50"
"1576","640","2024-12-01 20:32:50"
"1577","497","2024-12-01 20:32:50"
"1578","518","2024-12-01 20:32:51"
"1579","492","2024-12-01 20:32:51"
"1580","505","2024-12-01 20:32:51"
"1581","509","2024-12-01 20:32:51"
"1582","527","2024-12-01 20:32:52"
"1583","519","2024-12-01 20:32:52"
"1584","703","2024-12-01 20:32:52"
"1585","501","2024-12-01 20:32:53"
"1586","494","2024-12-01 20:32:53"
"1587","489","2024-12-01 20:32:53"
"1588","485","2024-12-01 20:32:53"
"1589","518","2024-12-01 20:32:54"
"1590","631","2024-12-01 20:32:54"
"1591","485","2024-12-01 20:32:54"
"1592","527","2024-12-01 20:32:55"
"1593","484","2024-12-01 20:32:55"
"1594","514","2024-12-01 20:32:55"
"1595","518","2024-12-01 20:32:56"
"1596","490","2024-12-01 20:32:56"
"1597","503","2024-12-01 20:32:56"
"1598","770","2024-12-01 20:32:56"
"1599","520","2024-12-01 20:32:57"
"1600","523","2024-12-01 20:32:57"
"1601","473","2024-12-01 20:32:57"
"1602","508","2024-12-01 20:32:58"
"1603","527","2024-12-01 20:32:58"
"1604","489","2024-12-01 20:32:58"
"1605","503","2024-12-01 20:32:59"
"1606","517","2024-12-01 20:32:59"
"1607","497","2024-12-01 20:32:59"
"1608","495","2024-12-01 20:32:59"
"1609","536","2024-12-01 20:33:00"
"1610","472","2024-12-01 20:33:00"
"1611","490","2024-12-01 20:33:00"
"1612","503","2024-12-01 20:33:01"
"1613","462","2024-12-01 20:33:01"
"1614","499","2024-12-01 20:33:01"
"1615","490","2024-12-01 20:33:01"
"1616","453","2024-12-01 20:33:02"
"1617","478","2024-12-01 20:33:02"
"1618","509","2024-12-01 20:33:02"
"1619","490","2024-12-01 20:33:03"
"1620","514","2024-12-01 20:33:03"
"1621","508","2024-12-01 20:33:03"
"1622","485","2024-12-01 20:33:04"
"1623","497","2024-12-01 20:33:04"
"1624","472","2024-12-01 20:33:04"
"1625","490","2024-12-01 20:33:05"
"1626","569","2024-12-01 20:33:05"
"1627","473","2024-12-01 20:33:05"
"1628","510","2024-12-01 20:33:06"
"1629","570","2024-12-01 20:33:06"
"1630","467","2024-12-01 20:33:06"
"1631","479","2024-12-01 20:33:07"
"1632","500","2024-12-01 20:33:07"
"1633","493","2024-12-01 20:33:07"
"1634","510","2024-12-01 20:33:07"
"1635","503","2024-12-01 20:33:08"
"1636","471","2024-12-01 20:33:08"
"1637","481","2024-12-01 20:33:08"
"1638","519","2024-12-01 20:33:08"
"1639","547","2024-12-01 20:33:09"
"1640","519","2024-12-01 20:33:09"
"1641","508","2024-12-01 20:33:10"
"1642","512","2024-12-01 20:33:10"
"1643","502","2024-12-01 20:33:10"
"1644","506","2024-12-01 20:33:11"
"1645","493","2024-12-01 20:33:11"
"1646","647","2024-12-01 20:33:11"
"1647","514","2024-12-01 20:33:11"
"1648","489","2024-12-01 20:33:12"
"1649","528","2024-12-01 20:33:12"
"1650","490","2024-12-01 20:33:12"
"1651","516","2024-12-01 20:33:13"
"1652","519","2024-12-01 20:33:13"
"1653","506","2024-12-01 20:33:13"
"1654","490","2024-12-01 20:33:13"
"1655","520","2024-12-01 20:33:14"
"1656","597","2024-12-01 20:33:14"
"1657","505","2024-12-01 20:33:14"
"1658","499","2024-12-01 20:33:15"
"1659","473","2024-12-01 20:33:15"
"1660","472","2024-12-01 20:33:15"
"1661","524","2024-12-01 20:33:16"
"1662","458","2024-12-01 20:33:16"
"1663","511","2024-12-01 20:33:16"
"1664","507","2024-12-01 20:33:16"
"1665","521","2024-12-01 20:33:17"
"1666","548","2024-12-01 20:33:17"
"1667","503","2024-12-01 20:33:17"
"1668","461","2024-12-01 20:33:18"
"1669","514","2024-12-01 20:33:18"
"1670","495","2024-12-01 20:33:18"
"1671","495","2024-12-01 20:33:18"
"1672","506","2024-12-01 20:33:19"
"1673","540","2024-12-01 20:33:19"
"1674","479","2024-12-01 20:33:19"
"1675","510","2024-12-01 20:33:20"
"1676","496","2024-12-01 20:33:20"
"1677","482","2024-12-01 20:33:20"
"1678","495","2024-12-01 20:33:20"
"1679","518","2024-12-01 20:33:21"
"1680","518","2024-12-01 20:33:21"
"1681","493","2024-12-01 20:33:21"
"1682","613","2024-12-01 20:33:22"
"1683","522","2024-12-01 20:33:22"
"1684","510","2024-12-01 20:33:22"
"1685","474","2024-12-01 20:33:22"
"1686","492","2024-12-01 20:33:23"
"1687","467","2024-12-01 20:33:23"
"1688","497","2024-12-01 20:33:24"
"1689","861","2024-12-01 20:33:24"
"1690","523","2024-12-01 20:33:24"
"1691","517","2024-12-01 20:33:24"
"1692","845","2024-12-01 20:33:25"
"1693","497","2024-12-01 20:33:25"
"1694","517","2024-12-01 20:33:25"
"1695","505","2024-12-01 20:33:25"
"1696","487","2024-12-01 20:33:26"
"1697","477","2024-12-01 20:33:26"
"1698","518","2024-12-01 20:33:26"
"1699","521","2024-12-01 20:33:27"
"1700","493","2024-12-01 20:33:27"
"1701","512","2024-12-01 20:33:27"
"1702","477","2024-12-01 20:33:28"
"1703","526","2024-12-01 20:33:28"
"1704","481","2024-12-01 20:33:28"
"1705","528","2024-12-01 20:33:29"
"1706","508","2024-12-01 20:33:29"
"1707","487","2024-12-01 20:33:29"
"1708","464","2024-12-01 20:33:30"
"1709","499","2024-12-01 20:33:30"
"1710","475","2024-12-01 20:33:30"
"1711","517","2024-12-01 20:33:30"
"1712","476","2024-12-01 20:33:31"
"1713","519","2024-12-01 20:33:31"
"1714","467","2024-12-01 20:33:31"
"1715","537","2024-12-01 20:33:32"
"1716","501","2024-12-01 20:33:32"
"1717","473","2024-12-01 20:33:32"
"1718","482","2024-12-01 20:33:32"
"1719","965","2024-12-01 20:33:33"
"1720","482","2024-12-01 20:33:33"
"1721","517","2024-12-01 20:33:33"
"1722","718","2024-12-01 20:33:34"
"1723","506","2024-12-01 20:33:34"
"1724","680","2024-12-01 20:33:34"
"1725","591","2024-12-01 20:33:34"
"1726","475","2024-12-01 20:33:35"
"1727","460","2024-12-01 20:33:35"
"1728","439","2024-12-01 20:33:35"
"1729","505","2024-12-01 20:33:35"
"1730","490","2024-12-01 20:33:36"
"1731","528","2024-12-01 20:33:36"
"1732","500","2024-12-01 20:33:37"
"1733","529","2024-12-01 20:33:37"
"1734","591","2024-12-01 20:33:37"
"1735","521","2024-12-01 20:33:38"
"1736","535","2024-12-01 20:33:38"
"1737","612","2024-12-01 20:33:38"
"1738","492","2024-12-01 20:33:38"
"1739","525","2024-12-01 20:33:39"
"1740","481","2024-12-01 20:33:39"
"1741","516","2024-12-01 20:33:39"
"1742","501","2024-12-01 20:33:39"
"1743","483","2024-12-01 20:33:40"
"1744","478","2024-12-01 20:33:40"
"1745","525","2024-12-01 20:33:40"
"1746","449","2024-12-01 20:33:41"
"1747","507","2024-12-01 20:33:41"
"1748","499","2024-12-01 20:33:41"
"1749","517","2024-12-01 20:33:41"
"1750","457","2024-12-01 20:33:42"
"1751","478","2024-12-01 20:33:42"
"1752","760","2024-12-01 20:33:42"
"1753","490","2024-12-01 20:33:43"
"1754","516","2024-12-01 20:33:43"
"1755","546","2024-12-01 20:33:43"
"1756","490","2024-12-01 20:33:44"
"1757","517","2024-12-01 20:33:44"
"1758","527","2024-12-01 20:33:44"
"1759","451","2024-12-01 20:33:44"
"1760","517","2024-12-01 20:33:45"
"1761","491","2024-12-01 20:33:45"
"1762","640","2024-12-01 20:33:45"
"1763","528","2024-12-01 20:33:45"
"1764","545","2024-12-01 20:33:46"
"1765","486","2024-12-01 20:33:46"
"1766","485","2024-12-01 20:33:46"
"1767","478","2024-12-01 20:33:47"
"1768","480","2024-12-01 20:33:47"
"1769","499","2024-12-01 20:33:47"
"1770","491","2024-12-01 20:33:48"
"1771","477","2024-12-01 20:33:48"
"1772","520","2024-12-01 20:33:48"
"1773","471","2024-12-01 20:33:49"
"1774","499","2024-12-01 20:33:49"
"1775","552","2024-12-01 20:33:49"
"1776","497","2024-12-01 20:33:50"
"1777","520","2024-12-01 20:33:50"
"1778","465","2024-12-01 20:33:50"
"1779","497","2024-12-01 20:33:51"
"1780","507","2024-12-01 20:33:51"
"1781","503","2024-12-01 20:33:52"
"1782","498","2024-12-01 20:33:54"
"1783","509","2024-12-01 20:33:54"
"1784","530","2024-12-01 20:33:55"
"1785","485","2024-12-01 20:33:55"
"1786","451","2024-12-01 20:33:55"
"1787","523","2024-12-01 20:33:55"
"1788","506","2024-12-01 20:33:56"
"1789","496","2024-12-01 20:33:56"
"1790","462","2024-12-01 20:33:56"
"1791","528","2024-12-01 20:33:57"
"1792","464","2024-12-01 20:33:57"
"1793","497","2024-12-01 20:33:57"
"1794","470","2024-12-01 20:33:58"
"1795","467","2024-12-01 20:33:58"
"1796","505","2024-12-01 20:33:58"
"1797","557","2024-12-01 20:33:58"
"1798","480","2024-12-01 20:33:59"
"1799","470","2024-12-01 20:33:59"
"1800","489","2024-12-01 20:33:59"
"1801","485","2024-12-01 20:34:00"
"1802","529","2024-12-01 20:34:00"
"1803","513","2024-12-01 20:34:00"
"1804","584","2024-12-01 20:34:01"
"1805","558","2024-12-01 20:34:01"
"1806","524","2024-12-01 20:34:01"
"1807","562","2024-12-01 20:34:01"
"1808","528","2024-12-01 20:34:02"
"1809","518","2024-12-01 20:34:02"
"1810","474","2024-12-01 20:34:02"
"1811","515","2024-12-01 20:34:03"
"1812","504","2024-12-01 20:34:03"
"1813","532","2024-12-01 20:34:03"
"1814","538","2024-12-01 20:34:04"
"1815","517","2024-12-01 20:34:07"
"1816","750","2024-12-01 20:34:07"
"1817","508","2024-12-01 20:34:07"
"1818","534","2024-12-01 20:34:08"
"1819","493","2024-12-01 20:34:08"
"1820","522","2024-12-01 20:34:08"
"1821","538","2024-12-01 20:34:09"
"1822","481","2024-12-01 20:34:09"
"1823","509","2024-12-01 20:34:09"
"1824","532","2024-12-01 20:34:09"
"1825","475","2024-12-01 20:34:10"
"1826","526","2024-12-01 20:34:10"
"1827","484","2024-12-01 20:34:10"
"1828","541","2024-12-01 20:34:11"
"1829","472","2024-12-01 20:34:11"
"1830","533","2024-12-01 20:34:11"
"1831","500","2024-12-01 20:34:12"
"1832","497","2024-12-01 20:34:12"
"1833","545","2024-12-01 20:34:12"
"1834","489","2024-12-01 20:34:12"
"1835","526","2024-12-01 20:34:13"
"1836","488","2024-12-01 20:34:13"
"1837","502","2024-12-01 20:34:13"
"1838","465","2024-12-01 20:34:13"
"1839","526","2024-12-01 20:34:14"
"1840","667","2024-12-01 20:34:14"
"1841","477","2024-12-01 20:34:14"
"1842","533","2024-12-01 20:34:15"
"1843","469","2024-12-01 20:34:15"
"1844","538","2024-12-01 20:34:15"
"1845","503","2024-12-01 20:34:15"
"1846","627","2024-12-01 20:34:16"
"1847","508","2024-12-01 20:34:16"
"1848","522","2024-12-01 20:34:16"
"1849","505","2024-12-01 20:34:17"
"1850","526","2024-12-01 20:34:17"
"1851","547","2024-12-01 20:34:17"
"1852","473","2024-12-01 20:34:17"
"1853","503","2024-12-01 20:34:18"
"1854","501","2024-12-01 20:34:18"
"1855","527","2024-12-01 20:34:18"
"1856","526","2024-12-01 20:34:19"
"1857","488","2024-12-01 20:34:19"
"1858","486","2024-12-01 20:34:19"
"1859","494","2024-12-01 20:34:20"
"1860","701","2024-12-01 20:34:20"
"1861","492","2024-12-01 20:34:20"
"1862","502","2024-12-01 20:34:20"
"1863","527","2024-12-01 20:34:21"
"1864","481","2024-12-01 20:34:21"
"1865","514","2024-12-01 20:34:21"
"1866","794","2024-12-01 20:34:21"
"1867","517","2024-12-01 20:34:22"
"1868","528","2024-12-01 20:34:22"
"1869","633","2024-12-01 20:34:22"
"1870","509","2024-12-01 20:34:23"
"1871","525","2024-12-01 20:34:23"
"1872","471","2024-12-01 20:34:23"
"1873","516","2024-12-01 20:34:24"
"1874","507","2024-12-01 20:34:24"
"1875","472","2024-12-01 20:34:24"
"1876","530","2024-12-01 20:34:25"
"1877","522","2024-12-01 20:34:25"
"1878","493","2024-12-01 20:34:25"
"1879","528","2024-12-01 20:34:25"
"1880","522","2024-12-01 20:34:26"
"1881","489","2024-12-01 20:34:26"
"1882","508","2024-12-01 20:34:26"
"1883","508","2024-12-01 20:34:27"
"1884","484","2024-12-01 20:34:27"
"1885","462","2024-12-01 20:34:27"
"1886","519","2024-12-01 20:34:27"
"1887","565","2024-12-01 20:34:28"
"1888","545","2024-12-01 20:34:28"
"1889","526","2024-12-01 20:34:28"
"1890","513","2024-12-01 20:34:29"
"1891","490","2024-12-01 20:34:29"
"1892","767","2024-12-01 20:34:29"
"1893","507","2024-12-01 20:34:29"
"1894","493","2024-12-01 20:34:30"
"1895","619","2024-12-01 20:34:30"
"1896","512","2024-12-01 20:34:30"
"1897","540","2024-12-01 20:34:31"
"1898","498","2024-12-01 20:34:31"
"1899","484","2024-12-01 20:34:31"
"1900","535","2024-12-01 20:34:32"
"1901","477","2024-12-01 20:34:32"
"1902","524","2024-12-01 20:34:32"
"1903","500","2024-12-01 20:34:32"
"1904","545","2024-12-01 20:34:33"
"1905","512","2024-12-01 20:34:33"
"1906","515","2024-12-01 20:34:33"
"1907","518","2024-12-01 20:34:34"
"1908","510","2024-12-01 20:34:34"
"1909","767","2024-12-01 20:34:34"
"1910","481","2024-12-01 20:34:34"
"1911","548","2024-12-01 20:34:35"
"1912","494","2024-12-01 20:34:35"
"1913","517","2024-12-01 20:34:35"
"1914","516","2024-12-01 20:34:36"
"1915","567","2024-12-01 20:34:36"
"1916","508","2024-12-01 20:34:36"
"1917","772","2024-12-01 20:34:37"
"1918","476","2024-12-01 20:34:37"
"1919","521","2024-12-01 20:34:37"
"1920","501","2024-12-01 20:34:37"
"1921","512","2024-12-01 20:34:38"
"1922","522","2024-12-01 20:34:38"
"1923","538","2024-12-01 20:34:38"
"1924","503","2024-12-01 20:34:39"
"1925","477","2024-12-01 20:34:39"
"1926","491","2024-12-01 20:34:39"
"1927","551","2024-12-01 20:34:39"
"1928","456","2024-12-01 20:34:40"
"1929","483","2024-12-01 20:34:40"
"1930","872","2024-12-01 20:34:40"
"1931","485","2024-12-01 20:34:41"
"1932","505","2024-12-01 20:34:41"
"1933","461","2024-12-01 20:34:41"
"1934","469","2024-12-01 20:34:42"
"1935","507","2024-12-01 20:34:42"
"1936","501","2024-12-01 20:34:42"
"1937","505","2024-12-01 20:34:42"
"1938","495","2024-12-01 20:34:43"
"1939","529","2024-12-01 20:34:43"
"1940","651","2024-12-01 20:34:43"
"1941","512","2024-12-01 20:34:44"
"1942","498","2024-12-01 20:34:44"
"1943","511","2024-12-01 20:34:44"
"1944","534","2024-12-01 20:34:45"
"1945","463","2024-12-01 20:34:45"
"1946","525","2024-12-01 20:34:45"
"1947","500","2024-12-01 20:34:45"
"1948","511","2024-12-01 20:34:46"
"1949","498","2024-12-01 20:34:46"
"1950","460","2024-12-01 20:34:46"
"1951","464","2024-12-01 20:34:47"
"1952","488","2024-12-01 20:34:47"
"1953","466","2024-12-01 20:34:47"
"1954","516","2024-12-01 20:34:48"
"1955","470","2024-12-01 20:34:48"
"1956","494","2024-12-01 20:34:48"
"1957","519","2024-12-01 20:34:48"
"1958","520","2024-12-01 20:34:49"
"1959","522","2024-12-01 20:34:49"
"1960","515","2024-12-01 20:34:49"
"1961","513","2024-12-01 20:34:50"
"1962","543","2024-12-01 20:34:50"
"1963","491","2024-12-01 20:34:50"
"1964","516","2024-12-01 20:34:51"
"1965","539","2024-12-01 20:34:51"
"1966","511","2024-12-01 20:34:51"
"1967","531","2024-12-01 20:34:52"
"1968","558","2024-12-01 20:34:52"
"1969","542","2024-12-01 20:34:52"
"1970","512","2024-12-01 20:34:53"
"1971","468","2024-12-01 20:34:53"
"1972","539","2024-12-01 20:34:53"
"1973","451","2024-12-01 20:34:53"
"1974","479","2024-12-01 20:34:54"
"1975","624","2024-12-01 20:34:54"
"1976","464","2024-12-01 20:34:54"
"1977","486","2024-12-01 20:34:55"
"1978","454","2024-12-01 20:34:55"
"1979","475","2024-12-01 20:34:55"
"1980","488","2024-12-01 20:34:55"
"1981","455","2024-12-01 20:34:56"
"1982","528","2024-12-01 20:34:56"
"1983","479","2024-12-01 20:34:56"
"1984","494","2024-12-01 20:34:57"
"1985","496","2024-12-01 20:34:57"
"1986","465","2024-12-01 20:34:57"
"1987","539","2024-12-01 20:34:58"
"1988","507","2024-12-01 20:34:58"
"1989","507","2024-12-01 20:34:58"
"1990","469","2024-12-01 20:34:58"
"1991","533","2024-12-01 20:34:59"
"1992","470","2024-12-01 20:34:59"
"1993","495","2024-12-01 20:34:59"
"1994","531","2024-12-01 20:34:59"
"1995","488","2024-12-01 20:35:00"
"1996","517","2024-12-01 20:35:00"
"1997","518","2024-12-01 20:35:00"
"1998","496","2024-12-01 20:35:01"
"1999","506","2024-12-01 20:35:01"
"2000","635","2024-12-01 20:35:01"
"2001","500","2024-12-01 20:35:02"
"2002","506","2024-12-01 20:35:02"
"2003","527","2024-12-01 20:35:02"
"2004","517","2024-12-01 20:35:03"
